creat_at,valTem,valCO2,valSon,valHum,ambiente
2025-09-27 16:27:00,29,1297,86,63,crítico
2025-09-27 16:28:00,30,1768,85,53,crítico
2025-09-27 16:29:00,20,1494,53,66,aceptable
2025-09-27 16:30:00,28,1485,113,57,crítico
2025-09-27 16:31:00,19,1515,69,56,óptimo
2025-09-27 16:32:00,24,1014,68,53,óptimo
2025-09-27 16:33:00,31,1580,97,50,crítico
2025-09-27 16:34:00,22,1394,75,69,aceptable
2025-09-27 16:35:00,18,1371,64,50,óptimo
2025-09-27 16:36:00,32,1284,58,62,crítico
2025-09-27 16:37:00,14,1282,67,66,crítico
2025-09-27 16:38:00,14,1119,83,58,aceptable
2025-09-27 16:39:00,28,900,88,70,crítico
2025-09-27 16:49:00,15,1126,84,52,aceptable
2025-09-27 16:50:00,35,1444,69,56,aceptable
2025-09-27 16:51:00,22,1413,106,63,crítico
2025-09-27 16:52:00,26,839,86,66,crítico
2025-09-27 16:53:00,35,1722,97,43,crítico
2025-09-27 16:54:00,31,1225,78,46,crítico
2025-09-27 16:55:00,20,757,78,61,óptimo
2025-09-27 16:56:00,15,1471,93,51,crítico
2025-09-27 16:57:00,39,867,92,49,crítico
2025-09-27 16:58:00,22,1704,89,63,crítico
2025-09-27 16:59:00,16,1381,88,69,crítico
2025-09-27 17:00:00,21,881,69,47,óptimo
2025-09-27 17:01:00,33,1366,88,63,crítico
2025-09-27 17:02:00,19,769,51,52,óptimo
2025-09-27 17:03:00,26,1067,88,52,aceptable
2025-09-27 17:04:00,27,943,60,62,aceptable
2025-09-27 17:13:00,26,1172,82,66,aceptable
2025-09-27 17:14:00,30,1161,97,63,crítico
2025-09-27 17:15:00,27,1380,84,54,crítico
2025-09-27 17:16:00,28,1507,96,58,crítico
2025-09-27 17:17:00,30,1322,84,54,crítico
2025-09-27 17:18:00,23,1583,102,72,crítico
2025-09-27 17:19:00,11,1075,116,66,crítico
2025-09-27 17:20:00,15,1197,81,64,crítico
2025-09-27 17:21:00,23,1374,91,70,crítico
2025-09-27 17:22:00,23,1137,96,45,aceptable
2025-09-27 17:23:00,21,1232,92,70,crítico
2025-09-27 17:24:00,34,1207,106,69,crítico
2025-09-27 17:25:00,24,1686,94,48,crítico
2025-09-27 17:26:00,31,779,65,50,óptimo
2025-09-27 17:27:00,23,1384,76,71,crítico
2025-09-27 17:37:00,31,1243,71,44,crítico
2025-09-27 17:38:00,23,1112,79,44,aceptable
2025-09-27 17:39:00,18,1442,77,75,aceptable
2025-09-27 17:40:00,28,1106,86,75,crítico
2025-09-27 17:41:00,21,1183,73,46,óptimo
2025-09-27 17:42:00,24,1158,78,71,aceptable
2025-09-27 17:43:00,29,1475,72,60,crítico
2025-09-27 17:44:00,31,1320,74,52,crítico
2025-09-27 17:45:00,19,1277,79,55,aceptable
2025-09-27 17:46:00,27,970,90,80,crítico
2025-09-27 17:47:00,29,1356,86,58,crítico
2025-09-27 17:48:00,29,1483,103,70,crítico
2025-09-27 17:49:00,31,854,90,59,crítico
2025-09-27 17:50:00,29,702,98,67,crítico
2025-09-27 17:51:00,33,1188,93,67,crítico
2025-09-27 17:52:00,11,851,84,74,crítico
2025-09-27 18:01:00,16,1635,76,50,crítico
2025-09-27 18:02:00,24,1453,86,52,crítico
2025-09-27 18:03:00,26,1244,84,63,crítico
2025-09-27 18:04:00,22,1073,71,59,óptimo
2025-09-27 18:05:00,36,1039,89,60,crítico
2025-09-27 18:06:00,15,1292,90,59,crítico
2025-09-27 18:07:00,14,1135,66,57,aceptable
2025-09-27 18:08:00,41,1301,72,55,crítico
2025-09-27 18:09:00,28,993,86,58,crítico
2025-09-27 18:10:00,24,1730,82,69,crítico
2025-09-27 18:11:00,23,1720,85,62,crítico
2025-09-27 18:12:00,30,1330,80,65,crítico
2025-09-27 18:13:00,16,1019,74,57,aceptable
2025-09-27 18:14:00,20,1418,99,64,crítico
2025-09-27 18:15:00,34,808,98,63,crítico
2025-09-27 18:16:00,23,1166,72,49,aceptable
2025-09-27 18:26:00,23,571,85,67,aceptable
2025-09-27 18:27:00,20,1103,85,80,aceptable
2025-09-27 18:28:00,34,1358,90,56,crítico
2025-09-27 18:29:00,29,1882,87,62,crítico
2025-09-27 18:30:00,12,891,91,42,crítico
2025-09-27 18:31:00,28,981,82,58,aceptable
2025-09-27 18:32:00,17,1468,98,56,crítico
2025-09-27 18:33:00,24,1187,82,57,aceptable
2025-09-27 18:34:00,32,809,84,68,crítico
2025-09-27 18:35:00,15,744,58,64,aceptable
2025-09-27 18:36:00,16,1339,92,55,crítico
2025-09-27 18:37:00,36,1084,85,75,crítico
2025-09-27 18:38:00,30,1234,84,53,crítico
2025-09-27 18:39:00,33,1131,103,58,crítico
2025-09-27 18:40:00,25,1176,77,59,aceptable
2025-09-27 18:48:00,27,997,88,52,crítico
2025-09-27 18:49:00,30,1129,76,47,aceptable
2025-09-27 18:50:00,29,1332,106,52,crítico
2025-09-27 18:51:00,18,1352,91,55,aceptable
2025-09-27 18:52:00,26,976,86,76,crítico
2025-09-27 18:53:00,16,1216,64,59,aceptable
2025-09-27 18:54:00,28,1215,86,51,crítico
2025-09-27 18:55:00,27,1312,87,55,crítico
2025-09-27 18:56:00,28,1000,84,60,aceptable
2025-09-27 18:57:00,26,727,84,56,óptimo
2025-09-27 18:58:00,22,1526,81,67,aceptable
2025-09-27 18:59:00,21,1406,72,44,aceptable
2025-09-27 19:00:00,14,1104,101,68,crítico
2025-09-27 19:01:00,32,1460,84,58,crítico
2025-09-27 19:02:00,42,1098,49,40,aceptable
2025-09-27 19:03:00,22,1079,89,66,aceptable
2025-09-27 19:12:00,11,1010,86,56,crítico
2025-09-27 19:13:00,22,1402,84,43,aceptable
2025-09-27 19:14:00,14,1274,69,69,crítico
2025-09-27 19:15:00,14,1404,82,61,crítico
2025-09-27 19:16:00,9,1324,92,59,crítico
2025-09-27 19:17:00,29,1008,92,66,crítico
2025-09-27 19:18:00,17,1277,91,65,crítico
2025-09-27 19:19:00,20,1132,84,66,aceptable
2025-09-27 19:20:00,27,1142,88,60,crítico
2025-09-27 19:21:00,22,972,69,60,óptimo
2025-09-27 19:22:00,18,1220,80,55,aceptable
2025-09-27 19:23:00,22,1096,75,56,óptimo
2025-09-27 19:24:00,19,1394,75,69,aceptable
2025-09-27 19:25:00,16,1429,92,61,crítico
2025-09-27 19:26:00,10,1306,99,63,crítico
2025-09-27 19:33:00,3,1411,64,52,aceptable
2025-09-27 19:34:00,22,1418,75,56,aceptable
2025-09-27 19:35:00,24,1134,88,65,crítico
2025-09-27 19:36:00,13,1002,90,54,crítico
2025-09-27 19:37:00,23,1653,67,60,aceptable
2025-09-27 19:38:00,22,1002,100,49,aceptable
2025-09-27 19:39:00,33,1032,108,56,crítico
2025-09-27 19:40:00,22,994,95,50,aceptable
2025-09-27 19:41:00,26,687,81,51,óptimo
2025-09-27 19:42:00,11,1340,96,63,crítico
2025-09-27 19:43:00,25,1112,71,41,aceptable
2025-09-27 19:44:00,25,1156,87,54,aceptable
2025-09-27 19:45:00,27,1056,75,49,aceptable
2025-09-27 19:46:00,14,1224,100,58,crítico
2025-09-27 19:47:00,13,1261,74,50,crítico
2025-09-27 19:48:00,24,717,108,53,aceptable
2025-09-27 19:56:00,25,1200,77,51,aceptable
2025-09-27 19:57:00,26,1151,78,66,aceptable
2025-09-27 19:58:00,33,1030,79,55,aceptable
2025-09-27 19:59:00,11,1773,69,70,crítico
2025-09-27 20:00:00,28,1284,79,61,crítico
2025-09-27 20:01:00,15,796,62,79,aceptable
2025-09-27 20:02:00,33,1341,71,57,crítico
2025-09-27 20:03:00,31,1535,52,50,aceptable
2025-09-27 20:04:00,13,1286,82,52,crítico
2025-09-27 20:05:00,33,1034,87,63,crítico
2025-09-27 20:06:00,32,1182,82,59,aceptable
2025-09-27 20:07:00,33,1552,97,56,crítico
2025-09-27 20:08:00,26,1465,61,56,aceptable
2025-09-27 20:09:00,29,1115,91,62,crítico
2025-09-27 20:18:00,18,1787,68,44,óptimo
2025-09-27 20:19:00,16,996,95,70,crítico
2025-09-27 20:20:00,15,1408,67,64,crítico
2025-09-27 20:21:00,24,897,109,54,aceptable
2025-09-27 20:22:00,30,1027,83,72,crítico
2025-09-27 20:23:00,34,1186,92,71,crítico
2025-09-27 20:24:00,29,1608,100,58,crítico
2025-09-27 20:25:00,21,1465,76,42,aceptable
2025-09-27 20:26:00,17,1292,86,46,crítico
2025-09-27 20:27:00,36,1622,86,60,crítico
2025-09-27 20:28:00,38,1528,81,67,crítico
2025-09-27 20:29:00,35,1075,101,57,crítico
2025-09-27 20:30:00,24,1144,77,64,aceptable
2025-09-27 20:31:00,20,905,74,72,aceptable
2025-09-27 20:32:00,22,892,102,67,aceptable
2025-09-27 20:40:00,16,997,81,58,aceptable
2025-09-27 20:41:00,31,1496,94,77,crítico
2025-09-27 20:42:00,24,1184,86,77,crítico
2025-09-27 20:43:00,20,664,64,54,óptimo
2025-09-27 20:44:00,30,1240,92,67,crítico
2025-09-27 20:45:00,13,1518,94,44,crítico
2025-09-27 20:46:00,18,1447,93,65,crítico
2025-09-27 20:47:00,20,1226,82,55,aceptable
2025-09-27 20:48:00,10,1123,59,52,aceptable
2025-09-27 20:49:00,22,1401,94,61,crítico
2025-09-27 20:50:00,36,1756,86,55,crítico
2025-09-27 20:51:00,18,1567,99,41,aceptable
2025-09-27 20:52:00,13,1118,78,70,crítico
2025-09-27 20:53:00,21,1516,71,64,aceptable
2025-09-27 20:54:00,26,1318,114,66,crítico
2025-09-27 20:55:00,18,1334,104,41,aceptable
2025-09-27 21:01:00,35,1355,64,54,aceptable
2025-09-27 21:02:00,13,909,93,62,crítico
2025-09-27 21:04:00,22,1376,80,55,aceptable
2025-09-27 21:05:00,25,1216,88,64,crítico
2025-09-27 21:06:00,14,1167,76,47,aceptable
2025-09-27 21:07:00,35,1028,84,48,aceptable
2025-09-27 21:08:00,40,1317,78,71,crítico
2025-09-27 21:09:00,36,1236,72,54,crítico
2025-09-27 21:10:00,27,1484,96,66,crítico
2025-09-27 21:11:00,36,986,81,46,aceptable
2025-09-27 21:12:00,25,1414,100,72,crítico
2025-09-27 21:13:00,14,996,73,70,crítico
2025-09-27 21:14:00,18,1334,81,57,aceptable
2025-09-27 21:15:00,40,1106,90,59,crítico
2025-09-27 21:16:00,25,1098,83,58,aceptable
2025-09-27 21:17:00,19,1092,77,62,aceptable
2025-09-27 21:18:00,29,1238,81,60,crítico
2025-09-27 21:27:00,24,645,96,63,aceptable
2025-09-27 21:28:00,22,1148,94,59,aceptable
2025-09-27 21:29:00,26,928,94,76,crítico
2025-09-27 21:30:00,21,1206,82,44,aceptable
2025-09-27 21:31:00,25,1130,76,49,aceptable
2025-09-27 21:32:00,26,824,106,61,crítico
2025-09-27 21:33:00,30,1151,99,58,crítico
2025-09-27 21:34:00,26,1245,109,47,crítico
2025-09-27 21:35:00,10,1078,73,54,aceptable
2025-09-27 21:36:00,24,1417,94,52,crítico
2025-09-27 21:37:00,18,1134,84,64,aceptable
2025-09-27 21:38:00,32,1579,69,54,aceptable
2025-09-27 21:39:00,29,938,88,63,crítico
2025-09-27 21:40:00,38,1232,81,54,crítico
2025-09-27 21:41:00,10,1246,87,46,crítico
2025-09-27 21:50:00,13,1186,90,65,crítico
2025-09-27 21:51:00,28,856,68,57,aceptable
2025-09-27 21:52:00,35,1066,102,75,crítico
2025-09-27 21:53:00,24,1368,82,58,aceptable
2025-09-27 21:54:00,19,1106,112,60,aceptable
2025-09-27 21:55:00,26,1052,80,65,aceptable
2025-09-27 21:56:00,27,1115,59,42,aceptable
2025-09-27 21:57:00,19,1174,65,57,óptimo
2025-09-27 21:58:00,14,802,75,57,aceptable
2025-09-27 21:59:00,24,1266,94,64,crítico
2025-09-27 22:00:00,36,1688,104,56,crítico
2025-09-27 22:01:00,18,1209,96,44,aceptable
2025-09-27 22:02:00,15,951,80,56,aceptable
2025-09-27 22:03:00,29,1460,90,60,crítico
2025-09-27 22:04:00,20,1183,96,76,aceptable
2025-09-27 22:05:00,22,1302,76,61,aceptable
2025-09-27 22:14:00,16,1450,44,64,crítico
2025-09-27 22:15:00,16,1281,79,58,crítico
2025-09-27 22:16:00,24,724,97,67,aceptable
2025-09-27 22:17:00,19,1354,88,62,crítico
2025-09-27 22:18:00,16,930,85,62,crítico
2025-09-27 22:19:00,38,1284,102,66,crítico
2025-09-27 22:20:00,11,717,78,53,aceptable
2025-09-27 22:21:00,18,1405,90,48,aceptable
2025-09-27 22:22:00,25,803,92,66,crítico
2025-09-27 22:23:00,39,885,63,68,aceptable
2025-09-27 22:24:00,18,1375,55,60,óptimo
2025-09-27 22:25:00,13,1115,82,62,crítico
2025-09-27 22:26:00,20,1185,80,60,óptimo
2025-09-27 22:27:00,21,803,59,66,óptimo
2025-09-27 22:28:00,18,1267,103,56,aceptable
2025-09-27 22:29:00,28,1253,69,66,crítico
2025-09-27 22:39:00,34,1376,54,45,aceptable
2025-09-27 22:40:00,34,855,100,68,crítico
2025-09-27 22:41:00,30,1441,70,64,crítico
2025-09-27 22:42:00,24,1550,95,65,crítico
2025-09-27 22:43:00,30,1412,76,64,crítico
2025-09-27 22:44:00,31,1251,76,68,crítico
2025-09-27 22:45:00,29,749,80,62,aceptable
2025-09-27 22:46:00,32,1258,87,64,crítico
2025-09-27 22:47:00,22,923,84,60,óptimo
2025-09-27 22:48:00,26,1739,65,59,aceptable
2025-09-27 22:49:00,12,1530,106,57,crítico
2025-09-27 22:50:00,25,1358,104,72,crítico
2025-09-27 22:51:00,12,1348,66,45,aceptable
2025-09-27 22:52:00,17,1351,77,45,crítico
2025-09-27 22:53:00,30,919,90,36,crítico
2025-09-27 22:54:00,22,912,102,58,aceptable
2025-09-27 23:03:00,16,1571,76,64,crítico
2025-09-27 23:04:00,25,1357,80,53,aceptable
2025-09-27 23:05:00,30,1046,75,55,aceptable
2025-09-27 23:06:00,24,1713,88,67,crítico
2025-09-27 23:07:00,19,940,82,62,aceptable
2025-09-27 23:08:00,18,922,100,62,aceptable
2025-09-27 23:09:00,18,1237,88,59,aceptable
2025-09-27 23:10:00,31,1476,87,58,crítico
2025-09-27 23:11:00,20,1586,106,58,aceptable
2025-09-27 23:12:00,20,1008,114,65,aceptable
2025-09-27 23:13:00,20,1152,104,52,aceptable
2025-09-27 23:14:00,32,1062,93,58,crítico
2025-09-27 23:15:00,19,1398,104,60,aceptable
2025-09-27 23:16:00,25,1614,97,60,crítico
2025-09-27 23:17:00,4,1308,87,63,crítico
2025-09-27 23:26:00,28,1159,77,56,aceptable
2025-09-27 23:27:00,8,1414,104,62,crítico
2025-09-27 23:28:00,24,1066,82,67,aceptable
2025-09-27 23:29:00,24,994,80,50,aceptable
2025-09-27 23:30:00,45,940,71,55,aceptable
2025-09-27 23:31:00,31,1219,72,56,crítico
2025-09-27 23:32:00,17,824,79,60,aceptable
2025-09-27 23:33:00,28,1062,100,62,crítico
2025-09-27 23:34:00,24,872,100,69,crítico
2025-09-27 23:35:00,12,1035,87,65,crítico
2025-09-27 23:36:00,29,1209,73,42,crítico
2025-09-27 23:37:00,30,1510,98,56,crítico
2025-09-27 23:38:00,26,1317,98,64,crítico
2025-09-27 23:39:00,15,1748,106,61,crítico
2025-09-27 23:40:00,31,880,78,63,crítico
2025-09-27 23:50:00,24,1330,92,60,crítico
2025-09-27 23:51:00,27,1082,82,52,aceptable
2025-09-27 23:52:00,26,1015,75,65,aceptable
2025-09-27 23:53:00,15,1325,88,60,crítico
2025-09-27 23:54:00,26,970,88,58,aceptable
2025-09-27 23:55:00,25,1008,66,63,aceptable
2025-09-27 23:56:00,20,1360,72,68,aceptable
2025-09-27 23:57:00,29,1451,60,77,crítico
2025-09-27 23:58:00,30,996,76,62,crítico
2025-09-27 23:59:00,28,1109,78,55,aceptable
2025-09-28 00:00:00,23,1316,81,76,crítico
2025-09-28 00:01:00,12,1086,78,59,aceptable
2025-09-28 00:02:00,18,1051,79,47,óptimo
2025-09-28 00:03:00,21,767,108,67,aceptable
2025-09-28 00:04:00,7,1172,81,46,aceptable
2025-09-28 00:13:00,29,1392,85,48,crítico
2025-09-28 00:14:00,28,1425,94,64,crítico
2025-09-28 00:15:00,30,1386,92,55,crítico
2025-09-28 00:16:00,14,850,92,58,crítico
2025-09-28 00:17:00,25,1408,76,74,crítico
2025-09-28 00:18:00,16,1175,84,76,crítico
2025-09-28 00:19:00,38,1142,74,58,aceptable
2025-09-28 00:20:00,34,1354,74,48,crítico
2025-09-28 00:21:00,31,848,85,51,aceptable
2025-09-28 00:22:00,28,1415,93,60,crítico
2025-09-28 00:23:00,22,1210,84,62,aceptable
2025-09-28 00:24:00,23,1420,93,51,crítico
2025-09-28 00:25:00,29,1088,85,62,crítico
2025-09-28 00:26:00,8,1396,95,52,crítico
2025-09-28 00:27:00,9,1094,66,60,aceptable
2025-09-28 00:28:00,26,1003,74,60,aceptable
2025-09-28 00:37:00,48,975,83,58,aceptable
2025-09-28 00:38:00,20,938,78,66,aceptable
2025-09-28 00:39:00,17,1206,85,68,crítico
2025-09-28 00:40:00,25,1086,86,60,aceptable
2025-09-28 00:41:00,21,590,104,58,óptimo
2025-09-28 00:42:00,25,1444,79,58,aceptable
2025-09-28 00:43:00,14,1041,117,58,crítico
2025-09-28 00:44:00,20,863,92,50,aceptable
2025-09-28 00:45:00,28,1458,84,60,crítico
2025-09-28 00:46:00,16,1224,97,75,crítico
2025-09-28 00:47:00,26,896,86,68,crítico
2025-09-28 00:48:00,24,806,88,80,crítico
2025-09-28 00:49:00,32,816,78,48,aceptable
2025-09-28 00:50:00,23,994,79,66,aceptable
2025-09-28 00:51:00,15,1025,91,56,crítico
2025-09-28 01:01:00,25,1071,91,64,crítico
2025-09-28 01:02:00,20,1122,98,65,aceptable
2025-09-28 01:03:00,28,1015,91,64,crítico
2025-09-28 01:04:00,29,836,86,68,crítico
2025-09-28 01:05:00,18,828,66,55,óptimo
2025-09-28 01:06:00,23,1278,94,50,crítico
2025-09-28 01:07:00,21,1153,81,62,aceptable
2025-09-28 01:08:00,23,1454,110,55,crítico
2025-09-28 01:09:00,27,1337,83,67,crítico
2025-09-28 01:10:00,17,1104,82,62,crítico
2025-09-28 01:11:00,31,1151,101,67,crítico
2025-09-28 01:12:00,42,1130,80,53,aceptable
2025-09-28 01:19:00,15,1113,87,48,crítico
2025-09-28 01:20:00,20,1032,93,63,aceptable
2025-09-28 01:21:00,22,1217,98,66,crítico
2025-09-28 01:22:00,32,861,78,49,aceptable
2025-09-28 01:23:00,41,1375,87,76,crítico
2025-09-28 01:24:00,28,1352,86,57,crítico
2025-09-28 01:25:00,36,1310,76,64,crítico
2025-09-28 01:26:00,18,716,72,50,óptimo
2025-09-28 01:27:00,33,1280,69,68,crítico
2025-09-28 01:28:00,25,865,75,66,aceptable
2025-09-28 01:29:00,22,1011,77,56,óptimo
2025-09-28 01:30:00,14,1014,94,58,crítico
2025-09-28 01:31:00,20,1292,92,48,aceptable
2025-09-28 01:32:00,20,650,80,67,óptimo
2025-09-28 01:33:00,29,1014,78,73,crítico
2025-09-28 01:34:00,30,957,90,62,crítico
2025-09-28 01:43:00,31,831,90,54,crítico
2025-09-28 01:44:00,36,1033,106,58,crítico
2025-09-28 01:45:00,29,1448,74,64,crítico
2025-09-28 01:46:00,29,1529,92,63,crítico
2025-09-28 01:47:00,21,1036,90,72,aceptable
2025-09-28 01:48:00,15,1340,88,51,crítico
2025-09-28 01:49:00,16,1378,84,70,crítico
2025-09-28 01:50:00,18,1366,78,76,aceptable
2025-09-28 01:51:00,25,1471,88,56,crítico
2025-09-28 01:52:00,22,1441,88,50,aceptable
2025-09-28 01:53:00,29,1296,91,61,crítico
2025-09-28 01:54:00,30,940,70,39,aceptable
2025-09-28 01:55:00,24,1233,70,61,aceptable
2025-09-28 01:56:00,29,1460,74,68,crítico
2025-09-28 01:57:00,13,1044,88,63,crítico
2025-09-28 02:06:00,28,976,70,67,aceptable
2025-09-28 02:07:00,33,1012,103,48,crítico
2025-09-28 02:08:00,30,1364,89,60,crítico
2025-09-28 02:09:00,18,612,94,58,óptimo
2025-09-28 02:10:00,28,1572,93,50,crítico
2025-09-28 02:11:00,16,1317,93,58,crítico
2025-09-28 02:12:00,17,1234,116,55,crítico
2025-09-28 02:13:00,29,1397,84,61,crítico
2025-09-28 02:14:00,22,1083,70,59,óptimo
2025-09-28 02:15:00,8,1028,78,64,crítico
2025-09-28 02:16:00,22,1201,110,68,crítico
2025-09-28 02:17:00,26,951,83,41,aceptable
2025-09-28 02:18:00,31,1680,69,50,aceptable
2025-09-28 02:19:00,29,776,86,78,crítico
2025-09-28 02:29:00,32,1006,100,50,crítico
2025-09-28 02:30:00,11,1406,95,71,crítico
2025-09-28 02:31:00,24,1264,90,60,crítico
2025-09-28 02:32:00,25,1204,94,58,crítico
2025-09-28 02:33:00,32,1022,98,74,crítico
2025-09-28 02:34:00,36,1256,93,54,crítico
2025-09-28 02:35:00,24,1157,91,74,crítico
2025-09-28 02:36:00,25,1091,68,56,óptimo
2025-09-28 02:37:00,24,1179,82,49,aceptable
2025-09-28 02:38:00,23,1038,78,57,aceptable
2025-09-28 02:39:00,29,879,69,40,aceptable
2025-09-28 02:40:00,31,928,102,48,crítico
2025-09-28 02:41:00,24,1417,58,59,aceptable
2025-09-28 02:42:00,27,1138,77,72,crítico
2025-09-28 02:50:00,24,1217,94,59,crítico
2025-09-28 02:51:00,31,1000,69,75,aceptable
2025-09-28 02:52:00,20,1104,84,56,óptimo
2025-09-28 02:53:00,17,1102,83,58,aceptable
2025-09-28 02:54:00,33,1233,104,70,crítico
2025-09-28 02:55:00,22,1247,92,52,aceptable
2025-09-28 02:56:00,38,1254,108,56,crítico
2025-09-28 02:57:00,31,807,74,61,crítico
2025-09-28 02:58:00,33,1247,63,74,crítico
2025-09-28 02:59:00,32,1606,96,56,crítico
2025-09-28 03:00:00,16,1320,78,65,crítico
2025-09-28 03:01:00,23,1287,77,52,aceptable
2025-09-28 03:02:00,28,931,58,63,aceptable
2025-09-28 03:03:00,24,1467,65,54,aceptable
2025-09-28 03:04:00,9,1380,76,58,crítico
2025-09-28 03:12:00,16,842,87,56,crítico
2025-09-28 03:13:00,26,964,81,69,aceptable
2025-09-28 03:14:00,18,915,78,54,óptimo
2025-09-28 03:15:00,8,1444,72,64,crítico
2025-09-28 03:16:00,28,1332,87,62,crítico
2025-09-28 03:17:00,34,1463,92,59,crítico
2025-09-28 03:18:00,18,1320,68,53,óptimo
2025-09-28 03:19:00,22,863,92,72,aceptable
2025-09-28 03:20:00,19,1656,74,50,aceptable
2025-09-28 03:21:00,30,1129,84,55,aceptable
2025-09-28 03:22:00,26,1765,99,60,crítico
2025-09-28 03:23:00,28,1358,92,58,crítico
2025-09-28 03:24:00,21,1053,66,53,óptimo
2025-09-28 03:25:00,23,1056,75,37,aceptable
2025-09-28 03:26:00,26,578,88,63,aceptable
2025-09-28 03:27:00,34,1152,77,46,aceptable
2025-09-28 03:36:00,36,955,94,54,crítico
2025-09-28 03:37:00,18,1473,72,51,aceptable
2025-09-28 03:38:00,21,1626,100,58,aceptable
2025-09-28 03:39:00,28,1626,84,70,crítico
2025-09-28 03:40:00,8,1048,62,65,aceptable
2025-09-28 03:41:00,31,1260,95,69,crítico
2025-09-28 03:42:00,34,1276,80,54,crítico
2025-09-28 03:43:00,22,1315,105,67,crítico
2025-09-28 03:44:00,23,1286,76,52,aceptable
2025-09-28 03:45:00,21,1175,78,60,óptimo
2025-09-28 03:46:00,31,1306,102,66,crítico
2025-09-28 03:47:00,14,1379,92,71,crítico
2025-09-28 03:48:00,28,1028,72,69,crítico
2025-09-28 03:49:00,24,1033,86,52,aceptable
2025-09-28 03:50:00,6,733,77,67,aceptable
2025-09-28 03:51:00,14,1340,74,60,crítico
2025-09-28 03:59:00,28,737,102,46,aceptable
2025-09-28 04:00:00,24,1295,77,48,aceptable
2025-09-28 04:01:00,33,1212,92,62,crítico
2025-09-28 04:02:00,24,991,83,77,aceptable
2025-09-28 04:03:00,15,1237,58,56,aceptable
2025-09-28 04:04:00,21,1162,82,64,aceptable
2025-09-28 04:05:00,26,976,96,68,crítico
2025-09-28 04:06:00,26,1416,89,74,crítico
2025-09-28 04:07:00,30,1074,85,67,crítico
2025-09-28 04:08:00,18,641,94,58,óptimo
2025-09-28 04:09:00,18,1525,80,60,aceptable
2025-09-28 04:10:00,26,994,86,52,aceptable
2025-09-28 04:11:00,38,880,99,44,crítico
2025-09-28 04:12:00,24,1375,98,40,crítico
2025-09-28 04:13:00,27,1136,71,73,crítico
2025-09-28 04:14:00,28,1499,78,59,crítico
2025-09-28 04:23:00,23,1260,81,70,crítico
2025-09-28 04:24:00,15,910,106,58,crítico
2025-09-28 04:25:00,16,1308,68,66,crítico
2025-09-28 04:26:00,23,1348,102,50,crítico
2025-09-28 04:27:00,17,900,70,59,aceptable
2025-09-28 04:28:00,17,1472,91,60,crítico
2025-09-28 04:29:00,18,1200,64,62,óptimo
2025-09-28 04:30:00,26,1202,83,63,crítico
2025-09-28 04:31:00,29,978,82,47,aceptable
2025-09-28 04:32:00,20,806,87,58,aceptable
2025-09-28 04:33:00,26,1183,108,76,crítico
2025-09-28 04:34:00,27,673,66,74,aceptable
2025-09-28 04:35:00,24,1035,78,49,aceptable
2025-09-28 04:36:00,26,1240,60,66,aceptable
2025-09-28 04:37:00,26,1369,92,59,crítico
2025-09-28 04:38:00,28,1310,68,59,aceptable
2025-09-28 04:48:00,24,1196,96,50,aceptable
2025-09-28 04:49:00,26,1554,118,59,crítico
2025-09-28 04:50:00,26,1302,69,60,aceptable
2025-09-28 04:51:00,22,1352,87,56,aceptable
2025-09-28 04:52:00,21,1533,103,51,aceptable
2025-09-28 04:53:00,26,1063,73,40,aceptable
2025-09-28 04:54:00,19,1362,88,58,aceptable
2025-09-28 04:55:00,21,1055,80,62,aceptable
2025-09-28 04:56:00,17,1357,77,61,crítico
2025-09-28 04:57:00,24,1084,89,52,aceptable
2025-09-28 04:58:00,24,1451,101,85,crítico
2025-09-28 04:59:00,18,1068,82,74,aceptable
2025-09-28 05:00:00,31,769,82,64,aceptable
2025-09-28 05:01:00,23,1211,90,52,crítico
2025-09-28 05:02:00,28,1296,84,57,crítico
2025-09-28 05:12:00,29,1036,90,70,crítico
2025-09-28 05:13:00,16,1591,100,64,crítico
2025-09-28 05:14:00,39,1253,91,51,crítico
2025-09-28 05:15:00,23,1094,92,76,crítico
2025-09-28 05:16:00,24,1055,92,48,aceptable
2025-09-28 05:17:00,23,1396,94,40,crítico
